DATAFLOW,REF_AREA,COMMODITY,TRANSACTION,UNIT,TIME_PERIOD,OBS_VALUE,ESTIMATE,FOOTNOTES,UNIT_MULT
UNSD:DF_UNData_EnergyBalance(1.0),404,B00_CL,B39_1214o,HSO,2011,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B00_CL,B39_1214o,HSO,2012,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B00_CL,B39_1214o,HSO,2013,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B00_CL,B39_1214o,HSO,2014,0,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B00_CL,B39_1214o,HSO,2015,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B00_CL,B39_1214o,HSO,2016,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B00_CL,B39_1214o,HSO,2017,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B00_CL,B39_1214o,HSO,2018,0,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B00_CL,B39_1214o,HSO,2019,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B00_CL,B39_1214o,HSO,2020,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B00_CL,B39_1214o,HSO,2021,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B00_CL,B39_1214o,HSO,2022,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B02_03,HSO,1990,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B02_03,HSO,1991,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B02_03,HSO,1992,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B02_03,HSO,1993,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B02_03,HSO,1994,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B02_03,HSO,1995,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B02_03,HSO,1996,28.2,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B02_03,HSO,1997,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B02_03,HSO,1998,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B02_03,HSO,1999,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B02_03,HSO,2000,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B02_03,HSO,2001,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B02_03,HSO,2002,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B02_03,HSO,2003,28.2,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B07_GA,HSO,1990,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B07_GA,HSO,1991,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B07_GA,HSO,1992,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B07_GA,HSO,1993,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B07_GA,HSO,1994,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B07_GA,HSO,1995,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B07_GA,HSO,1996,28.2,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B07_GA,HSO,1997,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B07_GA,HSO,1998,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B07_GA,HSO,1999,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B07_GA,HSO,2000,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B07_GA,HSO,2001,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B07_GA,HSO,2002,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B07_GA,HSO,2003,28.2,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B08_SD,HSO,1990,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B08_SD,HSO,1991,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B08_SD,HSO,1992,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B08_SD,HSO,1993,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B08_SD,HSO,1994,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B08_SD,HSO,1995,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B08_SD,HSO,1996,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B08_SD,HSO,1997,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B08_SD,HSO,1998,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B08_SD,HSO,1999,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B08_SD,HSO,2000,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B08_SD,HSO,2001,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B08_SD,HSO,2002,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B08_SD,HSO,2003,0,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B24_NA,HSO,1990,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B24_NA,HSO,1991,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B24_NA,HSO,1992,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B24_NA,HSO,1993,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B24_NA,HSO,1994,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B24_NA,HSO,1995,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B24_NA,HSO,1996,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B24_NA,HSO,1997,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B24_NA,HSO,1998,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B24_NA,HSO,1999,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B24_NA,HSO,2000,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B24_NA,HSO,2001,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B24_NA,HSO,2002,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B24_NA,HSO,2003,28.2,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B25_FEC,HSO,1990,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B25_FEC,HSO,1991,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B25_FEC,HSO,1992,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B25_FEC,HSO,1993,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B25_FEC,HSO,1994,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B25_FEC,HSO,1995,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B25_FEC,HSO,1996,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B25_FEC,HSO,1997,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B25_FEC,HSO,1998,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B25_FEC,HSO,1999,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B25_FEC,HSO,2000,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B25_FEC,HSO,2001,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B25_FEC,HSO,2002,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B25_FEC,HSO,2003,28.2,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B47_123,HSO,1990,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B47_123,HSO,1991,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B47_123,HSO,1992,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B47_123,HSO,1993,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B47_123,HSO,1994,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B47_123,HSO,1995,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B47_123,HSO,1996,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B47_123,HSO,1997,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B47_123,HSO,1998,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B47_123,HSO,1999,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B47_123,HSO,2000,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B47_123,HSO,2001,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B47_123,HSO,2002,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B47_123,HSO,2003,28.2,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B50_1231,HSO,1990,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B50_1231,HSO,1991,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B50_1231,HSO,1992,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B50_1231,HSO,1993,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B50_1231,HSO,1994,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B50_1231,HSO,1995,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B50_1231,HSO,1996,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B50_1231,HSO,1997,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B50_1231,HSO,1998,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B50_1231,HSO,1999,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B50_1231,HSO,2000,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B50_1231,HSO,2001,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B50_1231,HSO,2002,28.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B01_CP,B50_1231,HSO,2003,28.2,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B02_03,HSO,1990,92129.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B02_03,HSO,1991,87095.7,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B02_03,HSO,1992,94540.5,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B02_03,HSO,1993,96190.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B02_03,HSO,1994,91917.9,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B02_03,HSO,1995,79524,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B02_03,HSO,1996,82485,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B02_03,HSO,1997,77578.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B02_03,HSO,1998,91283.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B02_03,HSO,1999,90479.7,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B02_03,HSO,2000,103719.59999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B02_03,HSO,2001,83161.79999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B02_03,HSO,2002,63153.899999999994,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B02_03,HSO,2003,65565,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B02_03,HSO,2004,86461.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B02_03,HSO,2005,75040.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B02_03,HSO,2006,69498.9,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B02_03,HSO,2007,67637.7,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B02_03,HSO,2008,74997.9,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B02_03,HSO,2009,68864.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B02_03,HSO,2010,65649.59999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B02_03,HSO,2011,74955.59999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B02_03,HSO,2012,42173.1,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B02_03,HSO,2013,23984.1,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B03_04,HSO,2010,-3384,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B03_04,HSO,2011,-3764.7,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B03_04,HSO,2012,-1142.1,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B03_04,HSO,2013,-761.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B06_06,HSO,2001,-0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B06_06,HSO,2002,-0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B06_06,HSO,2003,-634.5,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B06_06,HSO,2004,-13324.5,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B06_06,HSO,2005,-3595.4999999999995,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B06_06,HSO,2006,3172.5,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B06_06,HSO,2007,5668.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B06_06,HSO,2008,-5879.7,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B06_06,HSO,2009,6471.9,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B06_06,HSO,2010,-1945.8,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B06_06,HSO,2011,1015.1999999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B06_06,HSO,2012,-42.3,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B06_06,HSO,2013,-0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B07_GA,HSO,1990,92129.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B07_GA,HSO,1991,87095.7,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B07_GA,HSO,1992,94540.5,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B07_GA,HSO,1993,96190.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B07_GA,HSO,1994,91917.9,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B07_GA,HSO,1995,79524,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B07_GA,HSO,1996,82485,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B07_GA,HSO,1997,77578.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B07_GA,HSO,1998,91283.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B07_GA,HSO,1999,90479.7,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B07_GA,HSO,2000,103719.59999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B07_GA,HSO,2001,83161.79999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B07_GA,HSO,2002,63153.899999999994,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B07_GA,HSO,2003,64930.5,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B07_GA,HSO,2004,73136.7,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B07_GA,HSO,2005,71444.7,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B07_GA,HSO,2006,72671.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B07_GA,HSO,2007,73305.9,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B07_GA,HSO,2008,69118.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B07_GA,HSO,2009,75336.29999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B07_GA,HSO,2010,60319.79999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B07_GA,HSO,2011,72206.09999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B07_GA,HSO,2012,40988.7,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B07_GA,HSO,2013,23222.699999999997,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B08_SD,HSO,1990,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B08_SD,HSO,1991,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B08_SD,HSO,1992,1.4551915228366852E-11,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B08_SD,HSO,1993,3426.3000000000065,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B08_SD,HSO,1994,296.09999999999127,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B08_SD,HSO,1995,423,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B08_SD,HSO,1996,296.10000000000036,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B08_SD,HSO,1997,3933.9000000000087,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B08_SD,HSO,1998,14466.600000000006,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B08_SD,HSO,1999,14847.300000000003,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B08_SD,HSO,2000,6598.799999999988,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B08_SD,HSO,2001,3595.4999999999854,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B08_SD,HSO,2002,-1.3642420526593924E-12,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B08_SD,HSO,2003,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B08_SD,HSO,2004,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B08_SD,HSO,2005,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B08_SD,HSO,2006,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B08_SD,HSO,2007,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B08_SD,HSO,2008,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B08_SD,HSO,2009,5.4569682106375694E-12,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B08_SD,HSO,2010,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B08_SD,HSO,2011,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B08_SD,HSO,2012,2.9132252166164108E-12,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B08_SD,HSO,2013,-3299.4000000000015,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B10_08,HSO,1990,-87857.09999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B10_08,HSO,1991,-83204.09999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B10_08,HSO,1992,-89506.79999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B10_08,HSO,1993,-88491.59999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B10_08,HSO,1994,-87518.7,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B10_08,HSO,1995,-77832,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B10_08,HSO,1996,-77832,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B10_08,HSO,1997,-69668.09999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B10_08,HSO,1998,-72840.59999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B10_08,HSO,1999,-71825.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B10_08,HSO,2000,-93060,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B10_08,HSO,2001,-76140,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B10_08,HSO,2002,-59896.799999999996,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B10_08,HSO,2003,-64930.49999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B10_08,HSO,2004,-73136.7,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B10_08,HSO,2005,-71444.7,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B10_08,HSO,2006,-72671.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B10_08,HSO,2007,-73305.9,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B10_08,HSO,2008,-69118.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B10_08,HSO,2009,-75336.29999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B10_08,HSO,2010,-60319.799999999996,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B10_08,HSO,2011,-72206.09999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B10_08,HSO,2012,-40988.7,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B10_08,HSO,2013,-26522.1,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B20_086,HSO,1990,-87857.09999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B20_086,HSO,1991,-83204.09999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B20_086,HSO,1992,-89506.79999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B20_086,HSO,1993,-88491.59999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B20_086,HSO,1994,-87518.7,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B20_086,HSO,1995,-77832,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B20_086,HSO,1996,-77832,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B20_086,HSO,1997,-69668.09999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B20_086,HSO,1998,-72840.59999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B20_086,HSO,1999,-71825.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B20_086,HSO,2000,-93060,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B20_086,HSO,2001,-76140,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B20_086,HSO,2002,-59896.799999999996,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B20_086,HSO,2003,-64930.49999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B20_086,HSO,2004,-73136.7,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B20_086,HSO,2005,-71444.7,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B20_086,HSO,2006,-72671.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B20_086,HSO,2007,-73305.9,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B20_086,HSO,2008,-69118.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B20_086,HSO,2009,-75336.29999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B20_086,HSO,2010,-60319.799999999996,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B20_086,HSO,2011,-72206.09999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B20_086,HSO,2012,-40988.7,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B20_086,HSO,2013,-26522.1,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B22_09,HSO,1990,-4272.299999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B22_09,HSO,1991,-3891.6,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B22_09,HSO,1992,-5033.7,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B22_09,HSO,1993,-4272.299999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B22_09,HSO,1994,-4103.099999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B22_09,HSO,1995,-1269,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B02_PO,B22_09,HSO,1996,-4356.9,N,,0
